Target_Acc.,Targeting_miRNAs,Total_Interactions,Mean_Expectation,Median_Expectation,Minimum_Expectation,Interactions_LE_1,Interactions_LE_2,Interactions_LE_3,Cleavage_Interactions,Translation_Repression_Interactions,Target_Desc.
CcGene_02336,7,7,4.142857142857143,4.5,3.0,0,0,1,7,0,
CcGene_02366,7,7,4.642857142857143,5.0,3.5,0,0,0,7,0,
CcGene_02382,7,7,4.357142857142857,4.5,3.5,0,0,0,5,2,
CcGene_02393,7,7,4.5,4.5,3.5,0,0,0,5,2,
CcGene_02505,7,7,4.142857142857143,4.0,3.5,0,0,0,7,0,
CcGene_02515,7,7,3.9285714285714284,3.5,2.5,0,0,1,7,0,
CcGene_02533,7,7,4.357142857142857,4.0,4.0,0,0,0,7,0,
CcGene_02548,7,7,3.7857142857142856,4.0,3.5,0,0,0,6,1,
CcGene_02590,7,7,4.214285714285714,4.0,3.0,0,0,1,6,1,
CcGene_02597,7,7,4.571428571428571,4.5,3.5,0,0,0,5,2,
CcGene_02657,7,7,4.214285714285714,4.0,4.0,0,0,0,4,3,
CcGene_02698,7,7,4.0,4.0,3.0,0,0,1,5,2,
CcGene_02729,7,7,4.0,4.0,3.0,0,0,2,3,4,
CcGene_02737,7,7,4.642857142857143,4.5,4.5,0,0,0,4,3,
CcGene_02767,7,7,4.571428571428571,5.0,3.0,0,0,1,6,1,
CcGene_02783,7,7,4.214285714285714,5.0,2.5,0,0,2,6,1,
CcGene_02797,7,7,3.2857142857142856,3.5,2.0,0,2,2,5,2,
CcGene_02852,7,7,4.357142857142857,4.5,2.5,0,0,1,7,0,
CcGene_02853,7,7,4.357142857142857,4.5,3.5,0,0,0,5,2,
CcGene_02866,7,7,4.357142857142857,5.0,2.0,0,1,1,7,0,
CcGene_02883,7,7,4.428571428571429,5.0,3.0,0,0,1,5,2,
CcGene_02903,7,7,4.142857142857143,4.5,3.0,0,0,1,6,1,
CcGene_02919,7,7,4.714285714285714,5.0,4.0,0,0,0,3,4,
CcGene_02923,7,7,4.071428571428571,4.0,3.5,0,0,0,5,2,
CcGene_02930,7,7,4.285714285714286,4.5,3.5,0,0,0,6,1,
CcGene_02958,7,7,4.785714285714286,5.0,3.5,0,0,0,7,0,
CcGene_02976,7,7,3.9285714285714284,4.5,1.5,0,1,2,6,1,
CcGene_02977,7,7,4.428571428571429,4.5,3.0,0,0,1,7,0,
CcGene_03001,7,7,4.642857142857143,4.5,4.0,0,0,0,6,1,
CcGene_03002,7,7,4.357142857142857,5.0,2.0,0,1,1,6,1,
CcGene_03043,7,7,4.357142857142857,4.5,3.5,0,0,0,6,1,
CcGene_03071,7,7,3.7857142857142856,4.5,1.5,0,2,2,7,0,
CcGene_03212,7,7,4.571428571428571,5.0,3.5,0,0,0,6,1,
CcGene_03222,7,7,4.714285714285714,5.0,4.0,0,0,0,6,1,
CcGene_03224,7,7,4.214285714285714,4.0,3.0,0,0,1,6,1,
CcGene_03266,7,7,4.5,4.5,4.0,0,0,0,6,1,
CcGene_03324,7,7,4.142857142857143,4.0,3.0,0,0,1,6,1,
CcGene_03339,7,7,4.214285714285714,4.5,3.5,0,0,0,7,0,
CcGene_03355,7,7,4.428571428571429,4.5,3.5,0,0,0,5,2,
CcGene_03357,7,7,4.714285714285714,5.0,4.0,0,0,0,5,2,
CcGene_03361,7,7,4.607142857142857,4.5,4.25,0,0,0,7,0,
CcGene_03376,7,7,4.285714285714286,4.5,3.5,0,0,0,7,0,
CcGene_03448,7,7,5.0,5.0,5.0,0,0,0,5,2,
CcGene_03481,7,7,3.857142857142857,4.0,2.5,0,0,1,4,3,
CcGene_03550,7,7,4.142857142857143,4.0,3.5,0,0,0,6,1,
CcGene_03583,7,7,4.214285714285714,4.5,3.0,0,0,1,4,3,
CcGene_03594,7,7,4.642857142857143,4.5,4.0,0,0,0,7,0,
CcGene_03601,7,7,4.571428571428571,4.5,4.0,0,0,0,6,1,
CcGene_03608,7,7,4.571428571428571,4.5,3.5,0,0,0,7,0,
CcGene_03610,7,7,4.571428571428571,4.5,3.5,0,0,0,7,0,
CcGene_03613,7,7,4.357142857142857,5.0,3.0,0,0,1,3,4,
CcGene_03766,7,7,4.214285714285714,4.5,3.5,0,0,0,6,1,
CcGene_03834,7,7,4.5,5.0,2.5,0,0,1,6,1,
CcGene_03847,7,7,4.571428571428571,4.5,4.5,0,0,0,7,0,
CcGene_03893,7,7,4.357142857142857,4.5,3.0,0,0,1,3,4,
CcGene_03915,7,7,4.357142857142857,4.5,3.5,0,0,0,7,0,
CcGene_03930,7,7,4.142857142857143,4.0,4.0,0,0,0,7,0,
CcGene_03940,7,7,4.142857142857143,4.0,4.0,0,0,0,7,0,
CcGene_03982,7,7,4.357142857142857,4.5,3.5,0,0,0,6,1,
CcGene_03996,7,7,4.571428571428571,4.5,4.0,0,0,0,6,1,
CcGene_04070,7,7,4.714285714285714,4.5,4.5,0,0,0,7,0,
CcGene_04124,7,7,4.142857142857143,4.0,3.5,0,0,0,5,2,
CcGene_04131,7,7,4.642857142857143,5.0,3.5,0,0,0,7,0,
CcGene_04181,7,7,4.5,4.5,4.0,0,0,0,7,0,
CcGene_04199,7,7,4.285714285714286,4.5,3.0,0,0,1,5,2,
CcGene_04228,7,7,4.428571428571429,4.5,3.5,0,0,0,5,2,
CcGene_04296,7,7,4.5,4.5,4.0,0,0,0,5,2,
CcGene_04304,7,7,4.571428571428571,5.0,4.0,0,0,0,7,0,
CcGene_04310,7,7,4.428571428571429,4.5,3.0,0,0,1,7,0,
CcGene_04342,7,7,4.5,4.5,4.0,0,0,0,6,1,
CcGene_04345,7,7,4.714285714285714,5.0,4.0,0,0,0,5,2,
CcGene_04352,7,7,4.642857142857143,4.5,4.5,0,0,0,6,1,
CcGene_04367,7,7,4.071428571428571,4.5,3.0,0,0,3,5,2,
CcGene_04440,7,7,4.714285714285714,5.0,4.0,0,0,0,6,1,
CcGene_04448,7,7,4.142857142857143,4.5,3.5,0,0,0,4,3,
CcGene_04459,7,7,4.142857142857143,4.0,4.0,0,0,0,0,7,
CcGene_04481,7,7,4.142857142857143,4.0,3.0,0,0,2,7,0,
CcGene_04486,7,7,4.5,4.5,3.5,0,0,0,6,1,
CcGene_04510,7,7,4.071428571428571,4.0,3.5,0,0,0,7,0,
CcGene_04556,7,7,4.857142857142857,5.0,4.5,0,0,0,2,5,
CcGene_04580,7,7,4.5,5.0,3.0,0,0,1,4,3,
CcGene_04592,7,7,4.285714285714286,4.5,3.5,0,0,0,6,1,
CcGene_04645,7,7,3.5714285714285716,3.5,2.0,0,1,3,6,1,
CcGene_04647,7,7,4.5,4.5,4.0,0,0,0,5,2,
CcGene_04702,7,7,4.642857142857143,5.0,4.0,0,0,0,3,4,
CcGene_04732,7,7,4.0,5.0,2.0,0,1,2,6,1,
CcGene_04844,7,7,4.0,4.0,3.0,0,0,1,7,0,
CcGene_04890,7,7,4.357142857142857,4.5,3.5,0,0,0,7,0,
CcGene_04912,7,7,3.857142857142857,3.5,3.5,0,0,0,7,0,
CcGene_04953,7,7,4.642857142857143,4.5,4.5,0,0,0,6,1,
CcGene_04975,7,7,4.357142857142857,4.5,3.5,0,0,0,7,0,
CcGene_05037,7,7,4.571428571428571,4.5,4.0,0,0,0,7,0,
CcGene_05066,7,7,4.5,5.0,3.0,0,0,1,5,2,
CcGene_05095,7,7,4.357142857142857,4.5,3.5,0,0,0,6,1,
CcGene_05137,7,7,4.071428571428571,4.0,3.0,0,0,2,7,0,
CcGene_05156,7,7,4.357142857142857,4.5,3.5,0,0,0,6,1,
CcGene_05170,7,7,4.428571428571429,4.5,3.5,0,0,0,7,0,
CcGene_05201,7,7,4.0,4.0,3.5,0,0,0,7,0,
CcGene_05211,7,7,4.285714285714286,4.5,2.5,0,0,1,7,0,
CcGene_05255,7,7,4.428571428571429,4.0,4.0,0,0,0,6,1,
CcGene_05311,7,7,4.285714285714286,4.5,3.0,0,0,1,5,2,
CcGene_05352,7,7,4.285714285714286,4.0,4.0,0,0,0,7,0,
CcGene_05354,7,7,4.928571428571429,5.0,4.5,0,0,0,2,5,
CcGene_05358,7,7,3.7857142857142856,4.5,2.0,0,2,2,7,0,
CcGene_05382,7,7,4.214285714285714,4.5,2.5,0,0,1,6,1,
CcGene_05417,7,7,4.357142857142857,4.5,4.0,0,0,0,3,4,
CcGene_05428,7,7,4.928571428571429,5.0,4.5,0,0,0,6,1,
CcGene_05465,7,7,4.571428571428571,4.5,3.5,0,0,0,7,0,
CcGene_05504,7,7,4.857142857142857,5.0,4.5,0,0,0,7,0,
CcGene_05525,7,7,4.571428571428571,5.0,3.5,0,0,0,7,0,
CcGene_05563,7,7,3.9285714285714284,4.5,2.5,0,0,2,6,1,
CcGene_05610,7,7,4.785714285714286,5.0,4.0,0,0,0,6,1,
CcGene_05632,7,7,4.5,4.5,3.0,0,0,1,7,0,
CcGene_05639,7,7,4.5,4.5,3.5,0,0,0,7,0,
CcGene_05664,7,7,4.642857142857143,5.0,3.5,0,0,0,6,1,
CcGene_05668,7,7,4.428571428571429,4.5,4.0,0,0,0,7,0,
CcGene_05711,7,7,4.428571428571429,4.5,3.5,0,0,0,6,1,
CcGene_05727,7,7,4.285714285714286,4.0,4.0,0,0,0,7,0,
CcGene_05766,7,7,4.5,5.0,2.0,0,1,1,5,2,
CcGene_05842,7,7,4.214285714285714,4.5,3.5,0,0,0,7,0,
CcGene_05889,7,7,4.857142857142857,5.0,4.0,0,0,0,7,0,
CcGene_05948,7,7,4.428571428571429,4.5,3.5,0,0,0,7,0,
CcGene_05954,7,7,4.214285714285714,4.0,3.5,0,0,0,6,1,
CcGene_06004,7,7,3.9285714285714284,4.0,3.0,0,0,1,6,1,
CcGene_06021,7,7,4.571428571428571,5.0,3.5,0,0,0,7,0,
CcGene_06098,7,7,4.357142857142857,4.5,3.5,0,0,0,5,2,
CcGene_06144,7,7,4.428571428571429,4.5,4.0,0,0,0,4,3,
CcGene_06164,7,7,4.142857142857143,4.0,3.0,0,0,1,6,1,
CcGene_06176,7,7,4.071428571428571,4.0,4.0,0,0,0,7,0,
CcGene_06196,7,7,4.785714285714286,5.0,4.0,0,0,0,6,1,
CcGene_06241,7,7,4.714285714285714,5.0,4.0,0,0,0,4,3,
CcGene_06260,7,7,4.285714285714286,4.5,3.5,0,0,0,6,1,
CcGene_06301,7,7,4.214285714285714,4.5,3.0,0,0,1,7,0,
CcGene_06317,7,7,4.714285714285714,5.0,4.0,0,0,0,3,4,
CcGene_06350,7,7,4.714285714285714,4.5,4.5,0,0,0,4,3,
CcGene_06424,7,7,4.714285714285714,4.5,4.5,0,0,0,4,3,
CcGene_06450,7,7,4.285714285714286,4.5,3.0,0,0,1,7,0,
CcGene_06528,7,7,4.142857142857143,4.0,3.5,0,0,0,7,0,
CcGene_06543,7,7,4.0,4.0,2.5,0,0,1,6,1,
CcGene_06554,7,7,4.071428571428571,4.0,3.5,0,0,0,6,1,
CcGene_06643,7,7,4.428571428571429,4.5,4.0,0,0,0,6,1,
CcGene_06655,7,7,4.285714285714286,4.0,4.0,0,0,0,6,1,
CcGene_06673,7,7,4.285714285714286,4.0,4.0,0,0,0,5,2,
CcGene_06687,7,7,4.142857142857143,4.5,3.0,0,0,2,4,3,
CcGene_06689,7,7,4.785714285714286,5.0,4.0,0,0,0,7,0,
CcGene_06701,7,7,4.214285714285714,4.5,3.5,0,0,0,7,0,
CcGene_06703,7,7,4.214285714285714,4.5,3.5,0,0,0,6,1,
CcGene_06740,7,7,4.5,4.5,3.5,0,0,0,6,1,
CcGene_06756,7,7,4.0,4.0,2.5,0,0,1,2,5,
CcGene_06758,7,7,4.642857142857143,5.0,4.0,0,0,0,6,1,
CcGene_06816,7,7,4.285714285714286,4.5,3.5,0,0,0,5,2,
CcGene_06857,7,7,4.214285714285714,4.0,3.5,0,0,0,6,1,
CcGene_06869,7,7,4.285714285714286,4.5,3.5,0,0,0,7,0,
CcGene_06875,7,7,4.785714285714286,5.0,4.5,0,0,0,4,3,
CcGene_06879,7,7,4.571428571428571,5.0,4.0,0,0,0,4,3,
CcGene_06929,7,7,4.357142857142857,4.0,4.0,0,0,0,7,0,
CcGene_06935,7,7,4.071428571428571,4.0,3.5,0,0,0,6,1,
CcGene_06967,7,7,4.857142857142857,5.0,4.5,0,0,0,6,1,
CcGene_07034,7,7,4.642857142857143,5.0,4.0,0,0,0,7,0,
CcGene_07062,7,7,4.214285714285714,4.0,4.0,0,0,0,6,1,
CcGene_07088,7,7,4.285714285714286,4.0,3.5,0,0,0,6,1,
CcGene_07169,7,7,4.571428571428571,4.5,4.0,0,0,0,7,0,
CcGene_07223,7,7,4.857142857142857,5.0,4.5,0,0,0,6,1,
CcGene_07266,7,7,4.571428571428571,5.0,3.5,0,0,0,7,0,
CcGene_07358,7,7,4.357142857142857,4.5,3.0,0,0,1,6,1,
CcGene_07407,7,7,4.357142857142857,5.0,3.5,0,0,0,7,0,
CcGene_07442,7,7,4.357142857142857,4.5,3.5,0,0,0,7,0,
CcGene_07510,7,7,4.428571428571429,4.5,3.0,0,0,1,4,3,
CcGene_07569,7,7,4.214285714285714,4.0,4.0,0,0,0,7,0,
CcGene_07571,7,7,4.785714285714286,5.0,4.5,0,0,0,6,1,
CcGene_07577,7,7,4.428571428571429,4.0,4.0,0,0,0,7,0,
CcGene_07585,7,7,4.071428571428571,4.0,3.5,0,0,0,3,4,
CcGene_07588,7,7,4.785714285714286,5.0,4.0,0,0,0,5,2,
CcGene_07595,7,7,4.5,4.5,4.0,0,0,0,6,1,
CcGene_07685,7,7,4.0,4.0,3.0,0,0,2,5,2,
CcGene_07707,7,7,4.071428571428571,4.0,3.0,0,0,1,5,2,
CcGene_07710,7,7,4.071428571428571,3.5,3.5,0,0,0,6,1,
CcGene_07755,7,7,4.571428571428571,4.5,4.0,0,0,0,5,2,
CcGene_07773,7,7,4.357142857142857,4.0,3.5,0,0,0,7,0,
CcGene_07782,7,7,4.214285714285714,4.5,3.0,0,0,1,5,2,
CcGene_07790,7,7,4.428571428571429,4.5,4.0,0,0,0,7,0,
CcGene_07817,7,7,4.571428571428571,4.5,4.0,0,0,0,5,2,
CcGene_07878,7,7,4.0,4.5,2.5,0,0,2,7,0,
CcGene_07949,7,7,4.142857142857143,4.0,3.5,0,0,0,7,0,
CcGene_08034,7,7,4.5,4.5,3.5,0,0,0,4,3,
CcGene_08091,7,7,4.071428571428571,3.5,3.5,0,0,0,7,0,
CcGene_08115,7,7,4.428571428571429,4.5,3.0,0,0,1,6,1,
CcGene_08188,7,7,4.571428571428571,5.0,4.0,0,0,0,5,2,
CcGene_08192,7,7,4.642857142857143,4.5,4.0,0,0,0,6,1,
CcGene_08203,7,7,4.214285714285714,4.5,3.0,0,0,1,5,2,
CcGene_08221,7,7,4.285714285714286,4.5,3.5,0,0,0,5,2,
CcGene_08226,7,7,4.357142857142857,4.5,3.5,0,0,0,7,0,
CcGene_08248,7,7,4.214285714285714,4.0,3.0,0,0,1,4,3,
CcGene_08306,7,7,4.642857142857143,5.0,3.5,0,0,0,5,2,
CcGene_08347,7,7,4.357142857142857,4.5,4.0,0,0,0,7,0,
CcGene_08352,7,7,4.571428571428571,4.5,4.0,0,0,0,5,2,
CcGene_08356,7,7,4.285714285714286,4.5,3.5,0,0,0,6,1,
CcGene_08358,7,7,4.714285714285714,5.0,4.0,0,0,0,6,1,
CcGene_08378,7,7,4.214285714285714,4.5,3.5,0,0,0,5,2,
CcGene_08385,7,7,4.642857142857143,5.0,4.0,0,0,0,4,3,
CcGene_08403,7,7,4.571428571428571,4.5,3.5,0,0,0,7,0,
CcGene_08406,7,7,4.642857142857143,5.0,4.0,0,0,0,2,5,
CcGene_08482,7,7,4.428571428571429,4.5,3.0,0,0,1,7,0,
CcGene_08503,7,7,4.642857142857143,4.5,4.0,0,0,0,5,2,
CcGene_08507,7,7,4.785714285714286,5.0,4.5,0,0,0,7,0,
CcGene_08550,7,7,4.357142857142857,4.5,3.5,0,0,0,3,4,
CcGene_08668,7,7,4.428571428571429,4.5,3.5,0,0,0,6,1,
CcGene_08760,7,7,4.5,5.0,3.5,0,0,0,6,1,
CcGene_08775,7,7,4.142857142857143,4.0,3.5,0,0,0,6,1,
CcGene_08803,7,7,4.5,4.5,3.0,0,0,1,6,1,
CcGene_08818,7,7,4.214285714285714,4.0,3.5,0,0,0,7,0,
CcGene_08834,7,7,4.714285714285714,5.0,4.0,0,0,0,5,2,
CcGene_08839,7,7,4.714285714285714,4.5,4.5,0,0,0,5,2,
CcGene_08918,7,7,4.285714285714286,4.5,3.5,0,0,0,4,3,
CcGene_08967,7,7,4.571428571428571,5.0,3.0,0,0,1,6,1,
CcGene_08980,7,7,3.7857142857142856,3.5,3.0,0,0,1,7,0,
CcGene_08996,7,7,4.5,4.5,4.0,0,0,0,6,1,
CcGene_09000,7,7,4.571428571428571,5.0,4.0,0,0,0,7,0,
CcGene_09074,7,7,4.214285714285714,4.0,3.5,0,0,0,3,4,
CcGene_09095,7,7,4.428571428571429,4.5,3.5,0,0,0,4,3,
CcGene_09105,7,7,4.642857142857143,5.0,3.5,0,0,0,5,2,
CcGene_09167,7,7,4.857142857142857,5.0,4.0,0,0,0,3,4,
CcGene_09180,7,7,4.357142857142857,4.5,3.5,0,0,0,7,0,
CcGene_09189,7,7,4.642857142857143,4.5,4.0,0,0,0,6,1,
CcGene_09198,7,7,4.428571428571429,4.5,3.5,0,0,0,6,1,
CcGene_09221,7,7,4.285714285714286,4.5,3.5,0,0,0,6,1,
CcGene_09252,7,7,4.357142857142857,4.5,3.5,0,0,0,7,0,
CcGene_09263,7,7,4.428571428571429,4.5,3.5,0,0,0,5,2,
CcGene_09294,7,7,4.5,4.5,3.5,0,0,0,4,3,
CcGene_09342,7,7,3.9285714285714284,4.0,2.5,0,0,1,7,0,
CcGene_09496,7,7,4.571428571428571,5.0,3.5,0,0,0,6,1,
CcGene_09504,7,7,4.285714285714286,4.5,3.5,0,0,0,7,0,
CcGene_09514,7,7,4.5,4.5,4.0,0,0,0,7,0,
CcGene_09517,7,7,4.571428571428571,4.5,3.5,0,0,0,3,4,
CcGene_09549,7,7,4.571428571428571,4.5,4.0,0,0,0,5,2,
CcGene_09567,7,7,4.5,4.5,4.0,0,0,0,5,2,
CcGene_09576,7,7,4.285714285714286,4.5,3.5,0,0,0,7,0,
CcGene_09594,7,7,4.5,4.5,4.0,0,0,0,6,1,
CcGene_09596,7,7,4.571428571428571,5.0,3.0,0,0,1,7,0,
CcGene_09622,7,7,4.5,5.0,3.5,0,0,0,6,1,
CcGene_09674,7,7,4.285714285714286,4.5,3.0,0,0,1,5,2,
CcGene_09720,7,7,4.428571428571429,5.0,3.0,0,0,2,2,5,
CcGene_09733,7,7,4.785714285714286,5.0,4.5,0,0,0,3,4,
CcGene_09780,7,7,4.357142857142857,4.5,3.5,0,0,0,5,2,
CcGene_09793,7,7,4.0,4.5,2.0,0,1,1,7,0,
CcGene_09810,7,7,4.642857142857143,4.5,4.0,0,0,0,6,1,
CcGene_09877,7,7,3.9285714285714284,4.5,2.5,0,0,3,7,0,
CcGene_09907,7,7,4.571428571428571,5.0,3.5,0,0,0,6,1,
CcGene_09928,7,7,4.571428571428571,4.5,4.5,0,0,0,6,1,
CcGene_09935,7,7,4.285714285714286,4.0,4.0,0,0,0,2,5,
CcGene_09975,7,7,4.357142857142857,4.5,4.0,0,0,0,7,0,
CcGene_10005,7,7,4.214285714285714,4.0,3.5,0,0,0,5,2,
CcGene_10031,7,7,4.714285714285714,4.5,4.5,0,0,0,5,2,
CcGene_10043,7,7,4.285714285714286,4.5,3.0,0,0,1,6,1,
CcGene_10046,7,7,4.428571428571429,4.5,3.0,0,0,1,6,1,
CcGene_10051,7,7,4.428571428571429,4.5,4.0,0,0,0,6,1,
CcGene_10070,7,7,4.142857142857143,4.0,3.5,0,0,0,7,0,
CcGene_10108,7,7,4.5,4.5,4.5,0,0,0,2,5,
CcGene_10127,7,7,4.214285714285714,4.5,3.5,0,0,0,5,2,
CcGene_10151,7,7,3.5714285714285716,3.5,3.0,0,0,3,6,1,
CcGene_10224,7,7,4.357142857142857,4.5,3.0,0,0,1,5,2,
CcGene_10227,7,7,4.0,4.0,3.5,0,0,0,7,0,
CcGene_10237,7,7,4.357142857142857,4.5,3.0,0,0,1,5,2,
CcGene_10246,7,7,4.5,4.5,3.0,0,0,1,7,0,
CcGene_10309,7,7,4.285714285714286,4.5,3.5,0,0,0,6,1,
CcGene_10364,7,7,4.5,4.5,3.5,0,0,0,5,2,
CcGene_10408,7,7,4.428571428571429,5.0,3.5,0,0,0,5,2,
CcGene_10433,7,7,4.357142857142857,4.5,3.0,0,0,1,6,1,
CcGene_10477,7,7,4.642857142857143,5.0,4.0,0,0,0,5,2,
CcGene_10482,7,7,4.571428571428571,4.5,4.0,0,0,0,7,0,
CcGene_10505,7,7,4.714285714285714,5.0,4.0,0,0,0,7,0,
CcGene_10510,7,7,4.214285714285714,4.5,2.5,0,0,1,7,0,
CcGene_10581,7,7,4.571428571428571,4.5,4.0,0,0,0,7,0,
CcGene_10586,7,7,3.857142857142857,4.0,2.5,0,0,1,7,0,
CcGene_10591,7,7,4.071428571428571,4.0,2.5,0,0,1,7,0,
CcGene_10679,7,7,4.642857142857143,4.5,4.0,0,0,0,4,3,
CcGene_10725,7,7,4.571428571428571,5.0,4.0,0,0,0,4,3,
CcGene_10740,7,7,4.428571428571429,4.5,3.5,0,0,0,4,3,
CcGene_10816,7,7,4.928571428571429,5.0,4.5,0,0,0,7,0,
CcGene_10876,7,7,4.5,4.5,4.0,0,0,0,6,1,
CcGene_10894,7,7,4.214285714285714,4.5,3.0,0,0,2,7,0,
CcGene_10913,7,7,4.5,4.5,4.0,0,0,0,7,0,
CcGene_10976,7,7,4.571428571428571,4.5,4.0,0,0,0,6,1,
CcGene_10994,7,7,4.428571428571429,4.5,3.5,0,0,0,7,0,
CcGene_11002,7,7,4.428571428571429,4.5,3.5,0,0,0,7,0,
CcGene_11031,7,7,4.357142857142857,4.5,3.0,0,0,1,6,1,
CcGene_11039,7,7,3.7142857142857144,3.5,3.0,0,0,1,7,0,
CcGene_11075,7,7,3.7142857142857144,3.0,3.0,0,0,4,5,2,
CcGene_11096,7,7,4.428571428571429,4.5,4.0,0,0,0,6,1,
CcGene_11098,7,7,4.428571428571429,4.5,4.0,0,0,0,6,1,
CcGene_11106,7,7,4.357142857142857,4.5,4.0,0,0,0,1,6,
CcGene_11107,7,7,4.285714285714286,4.5,3.5,0,0,0,4,3,
CcGene_11136,7,7,4.428571428571429,4.5,3.5,0,0,0,7,0,
CcGene_11148,7,7,4.428571428571429,4.5,3.0,0,0,1,5,2,
CcGene_11169,7,7,4.642857142857143,5.0,3.0,0,0,1,6,1,
CcGene_11181,7,7,4.214285714285714,4.5,3.5,0,0,0,4,3,
CcGene_11184,7,7,4.071428571428571,4.5,2.5,0,0,2,5,2,
CcGene_11194,7,7,4.642857142857143,4.5,4.0,0,0,0,6,1,
CcGene_11196,7,7,3.9285714285714284,3.5,3.0,0,0,1,7,0,
CcGene_11197,7,7,4.5,4.5,4.0,0,0,0,5,2,
CcGene_11263,7,7,4.214285714285714,4.0,3.0,0,0,1,5,2,
CcGene_11299,7,7,4.642857142857143,5.0,4.0,0,0,0,5,2,
CcGene_11343,7,7,4.357142857142857,4.5,3.5,0,0,0,5,2,
CcGene_11352,7,7,4.214285714285714,4.0,3.0,0,0,1,4,3,
CcGene_11358,7,7,4.642857142857143,4.5,4.0,0,0,0,6,1,
CcGene_11365,7,7,4.571428571428571,4.5,3.5,0,0,0,7,0,
CcGene_11374,7,7,4.642857142857143,4.5,4.0,0,0,0,4,3,
CcGene_11420,7,7,4.714285714285714,5.0,3.5,0,0,0,7,0,
CcGene_11436,7,7,3.9285714285714284,4.5,1.5,0,1,1,4,3,
CcGene_11484,7,7,4.214285714285714,4.5,3.0,0,0,2,6,1,
CcGene_11511,7,7,4.571428571428571,4.5,3.5,0,0,0,6,1,
CcGene_11571,7,7,4.928571428571429,5.0,4.5,0,0,0,6,1,
CcGene_11633,7,7,4.5,4.5,4.0,0,0,0,6,1,
CcGene_11638,7,7,4.5,4.5,4.0,0,0,0,5,2,
CcGene_11662,7,7,4.571428571428571,5.0,4.0,0,0,0,7,0,
CcGene_11678,7,7,4.214285714285714,4.0,3.5,0,0,0,6,1,
CcGene_11714,7,7,4.357142857142857,4.5,3.5,0,0,0,6,1,
CcGene_11748,7,7,4.857142857142857,5.0,4.0,0,0,0,7,0,
CcGene_11762,7,7,4.642857142857143,4.5,4.0,0,0,0,6,1,
CcGene_11784,7,7,4.571428571428571,5.0,3.5,0,0,0,6,1,
CcGene_11886,7,7,4.642857142857143,4.5,4.5,0,0,0,3,4,
CcGene_11904,7,7,4.285714285714286,4.5,3.0,0,0,1,7,0,
CcGene_11917,7,7,4.714285714285714,4.5,4.5,0,0,0,5,2,
CcGene_11945,7,7,4.5,4.5,4.0,0,0,0,6,1,
CcGene_12001,7,7,4.357142857142857,4.5,3.5,0,0,0,5,2,
CcGene_12020,7,7,4.571428571428571,5.0,4.0,0,0,0,6,1,
CcGene_12068,7,7,4.5,4.5,4.0,0,0,0,5,2,
CcGene_12127,7,7,4.142857142857143,4.0,3.5,0,0,0,6,1,
CcGene_12141,7,7,4.5,5.0,3.0,0,0,1,6,1,
CcGene_12200,7,7,4.571428571428571,4.5,4.0,0,0,0,5,2,
CcGene_12260,7,7,4.428571428571429,4.5,4.0,0,0,0,4,3,
CcGene_12264,7,7,4.285714285714286,4.5,3.0,0,0,1,4,3,
CcGene_12273,7,7,5.0,5.0,5.0,0,0,0,2,5,
CcGene_12336,7,7,3.9285714285714284,4.5,2.5,0,0,2,2,5,
CcGene_12395,7,7,4.071428571428571,4.0,3.5,0,0,0,7,0,
CcGene_12466,7,7,4.142857142857143,4.0,3.5,0,0,0,6,1,
CcGene_12492,7,7,4.5,4.5,4.0,0,0,0,7,0,
CcGene_12550,7,7,4.285714285714286,4.0,3.5,0,0,0,6,1,
CcGene_12569,7,7,4.571428571428571,4.5,4.0,0,0,0,6,1,
CcGene_12580,7,7,4.357142857142857,4.5,4.0,0,0,0,6,1,
CcGene_12610,7,7,4.285714285714286,4.5,3.5,0,0,0,6,1,
CcGene_12628,7,7,3.9285714285714284,4.0,3.5,0,0,0,5,2,
CcGene_12674,7,7,3.857142857142857,4.0,3.0,0,0,2,6,1,
CcGene_12703,7,7,4.357142857142857,4.5,3.5,0,0,0,6,1,
CcGene_12718,7,7,4.428571428571429,4.5,4.0,0,0,0,6,1,
CcGene_12760,7,7,4.357142857142857,4.5,3.5,0,0,0,5,2,
CcGene_12763,7,7,3.857142857142857,4.0,2.0,0,1,1,7,0,
CcGene_12818,7,7,4.071428571428571,4.0,3.5,0,0,0,5,2,
CcGene_12881,7,7,4.357142857142857,4.5,3.0,0,0,1,7,0,
CcGene_12883,7,7,4.071428571428571,4.0,3.5,0,0,0,4,3,
CcGene_12891,7,7,3.857142857142857,4.0,3.0,0,0,2,6,1,
CcGene_12920,7,7,4.642857142857143,4.5,4.5,0,0,0,3,4,
CcGene_12955,7,7,4.214285714285714,4.5,3.5,0,0,0,7,0,
CcGene_13050,7,7,4.571428571428571,4.5,4.0,0,0,0,6,1,
CcGene_13069,7,7,4.5,5.0,3.0,0,0,1,3,4,
CcGene_13105,7,7,4.142857142857143,4.0,4.0,0,0,0,7,0,
CcGene_13157,7,7,4.5,4.5,3.5,0,0,0,7,0,
CcGene_13190,7,7,4.571428571428571,5.0,2.5,0,0,1,7,0,
CcGene_13219,7,7,4.642857142857143,4.5,4.0,0,0,0,5,2,
CcGene_13220,7,7,4.642857142857143,5.0,4.0,0,0,0,6,1,
