# BUSCO version is: 6.0.0 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
185632at3193	Duplicated	CcGene_00912	147.3	171	https://v10-1.orthodb.org/?query=185632at3193	Reticulon
185632at3193	Duplicated	CcGene_16209	129.3	171	https://v10-1.orthodb.org/?query=185632at3193	Reticulon
185632at3193	Duplicated	CcGene_31060	126.5	171	https://v10-1.orthodb.org/?query=185632at3193	Reticulon
185632at3193	Duplicated	CcGene_31509	126.2	171	https://v10-1.orthodb.org/?query=185632at3193	Reticulon
185632at3193	Duplicated	CcGene_09966	129.5	169	https://v10-1.orthodb.org/?query=185632at3193	Reticulon
185632at3193	Duplicated	CcGene_28605	142.4	168	https://v10-1.orthodb.org/?query=185632at3193	Reticulon
186115at3193	Complete	CcGene_14934	210.5	183	https://v10-1.orthodb.org/?query=186115at3193	F-box domain
186149at3193	Complete	CcGene_28761	242.8	119	https://v10-1.orthodb.org/?query=186149at3193	Peptidyl-tRNA hydrolase, PTH2
186228at3193	Complete	CcGene_10584	250.7	167	https://v10-1.orthodb.org/?query=186228at3193	OTU domain
186725at3193	Complete	CcGene_27241	244.7	176	https://v10-1.orthodb.org/?query=186725at3193	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase
186996at3193	Complete	CcGene_22234	209.9	153	https://v10-1.orthodb.org/?query=186996at3193	Differentiation-associated protein 1, putative isoform 1
187034at3193	Complete	CcGene_03718	189.4	106	https://v10-1.orthodb.org/?query=187034at3193	Protein of unknown function DUF393
187064at3193	Missing
187120at3193	Complete	CcGene_20416	327.7	180	https://v10-1.orthodb.org/?query=187120at3193	Molybdopterin cofactor biosynthesis C (MoaC) domain
187340at3193	Missing
187345at3193	Complete	CcGene_17380	256.6	131	https://v10-1.orthodb.org/?query=187345at3193	Multiple myeloma tumor-associated protein 2-like
187437at3193	Complete	CcGene_04740	237.2	148	https://v10-1.orthodb.org/?query=187437at3193	DnaJ domain
187627at3193	Missing
187746at3193	Complete	CcGene_21251	280.2	194	https://v10-1.orthodb.org/?query=187746at3193	Mad1/Cdc20-bound-Mad2 binding protein
187828at3193	Complete	CcGene_05414	63.0	136	https://v10-1.orthodb.org/?query=187828at3193	Protein of unknown function DUF716
187952at3193	Missing
188047at3193	Complete	CcGene_21130	346.6	178	https://v10-1.orthodb.org/?query=188047at3193	Protein of unknown function DUF4079
188054at3193	Complete	CcGene_28296	336.1	187	https://v10-1.orthodb.org/?query=188054at3193	Meiotic nuclear division protein 1 homolog
188221at3193	Complete	CcGene_20741	156.3	96	https://v10-1.orthodb.org/?query=188221at3193	Heat shock protein DnaJ, cysteine-rich domain superfamily
188462at3193	Complete	CcGene_11423	230.6	115	https://v10-1.orthodb.org/?query=188462at3193	Heat shock protein DnaJ, cysteine-rich domain superfamily
188597at3193	Complete	CcGene_07876	201.9	146	https://v10-1.orthodb.org/?query=188597at3193	Ribosomal protein L9, N-terminal
188860at3193	Complete	CcGene_33154	255.3	160	https://v10-1.orthodb.org/?query=188860at3193	DNA binding protein
188864at3193	Missing
189022at3193	Complete	CcGene_07148	152.3	99	https://v10-1.orthodb.org/?query=189022at3193	HIT-like domain
189624at3193	Duplicated	CcGene_25218	63.7	101	https://v10-1.orthodb.org/?query=189624at3193	Thioredoxin
189624at3193	Duplicated	CcGene_09935	70.7	99	https://v10-1.orthodb.org/?query=189624at3193	Thioredoxin
189672at3193	Complete	CcGene_01227	277.9	156	https://v10-1.orthodb.org/?query=189672at3193	Transcription termination factor, mitochondrial/chloroplastic
189828at3193	Missing
189838at3193	Complete	CcGene_09947	314.0	155	https://v10-1.orthodb.org/?query=189838at3193	Pentapeptide repeat
190211at3193	Missing
190330at3193	Complete	CcGene_29779	232.7	178	https://v10-1.orthodb.org/?query=190330at3193	G-patch domain
190635at3193	Complete	CcGene_08055	176.5	110	https://v10-1.orthodb.org/?query=190635at3193	Protein plastid transcriptionally active 7
190682at3193	Missing
190765at3193	Complete	CcGene_18758	160.6	90	https://v10-1.orthodb.org/?query=190765at3193	Putative lin-54 family
191064at3193	Complete	CcGene_14273	236.7	125	https://v10-1.orthodb.org/?query=191064at3193	Cyanate hydratase
191077at3193	Complete	CcGene_19747	196.9	109	https://v10-1.orthodb.org/?query=191077at3193	LOC100828480
191247at3193	Complete	CcGene_20688	209.7	136	https://v10-1.orthodb.org/?query=191247at3193	D-aminoacyl-tRNA deacylase
191814at3193	Complete	CcGene_09588	231.4	137	https://v10-1.orthodb.org/?query=191814at3193	Ankyrin repeat-containing domain
192570at3193	Complete	CcGene_00169	254.9	159	https://v10-1.orthodb.org/?query=192570at3193	Zinc finger, double-stranded RNA binding
192752at3193	Missing
193065at3193	Complete	CcGene_24883	52.4	98	https://v10-1.orthodb.org/?query=193065at3193	OB-fold nucleic acid binding domain, AA-tRNA synthetase-type
193252at3193	Complete	CcGene_17430	228.9	150	https://v10-1.orthodb.org/?query=193252at3193	Tetratricopeptide repeat
193277at3193	Missing
193769at3193	Duplicated	CcGene_17083	248.8	135	https://v10-1.orthodb.org/?query=193769at3193	Primosome PriB/single-strand DNA-binding
193769at3193	Duplicated	CcGene_19406	224.6	132	https://v10-1.orthodb.org/?query=193769at3193	Primosome PriB/single-strand DNA-binding
193818at3193	Complete	CcGene_31716	232.6	112	https://v10-1.orthodb.org/?query=193818at3193	FeS cluster biogenesis
193899at3193	Complete	CcGene_16630	203.4	123	https://v10-1.orthodb.org/?query=193899at3193	Ankyrin repeat-containing domain
193902at3193	Fragmented	CcGene_03819	138.1	99	https://v10-1.orthodb.org/?query=193902at3193	PRA1 family protein
193910at3193	Complete	CcGene_06992	221.4	170	https://v10-1.orthodb.org/?query=193910at3193	Serine/Arginine-related protein 53
193996at3193	Missing
194116at3193	Missing
194228at3193	Complete	CcGene_13226	255.8	199	https://v10-1.orthodb.org/?query=194228at3193	uncharacterized protein LOC108993724
194233at3193	Complete	CcGene_02716	155.7	104	https://v10-1.orthodb.org/?query=194233at3193	Ribonuclease H2, subunit C
194237at3193	Complete	CcGene_13961	200.0	124	https://v10-1.orthodb.org/?query=194237at3193	Ubiquitin-conjugating enzyme E2
194511at3193	Missing
195058at3193	Complete	CcGene_19626	216.0	139	https://v10-1.orthodb.org/?query=195058at3193	Myosin-G heavy chain-like protein
195205at3193	Complete	CcGene_26974	211.2	108	https://v10-1.orthodb.org/?query=195205at3193	Ribosomal protein L18
195656at3193	Complete	CcGene_28645	151.1	105	https://v10-1.orthodb.org/?query=195656at3193	Zinc finger, SWIM-type
195796at3193	Missing
196221at3193	Complete	CcGene_10865	231.9	149	https://v10-1.orthodb.org/?query=196221at3193	Pterin 4 alpha carbinolamine dehydratase
196273at3193	Complete	CcGene_17285	245.7	125	https://v10-1.orthodb.org/?query=196273at3193	Chaperonin-like RbcX
196323at3193	Complete	CcGene_14759	143.6	103	https://v10-1.orthodb.org/?query=196323at3193	Zinc finger, HIT-type
196423at3193	Complete	CcGene_11388	157.3	110	https://v10-1.orthodb.org/?query=196423at3193	Ribosome biogenesis protein Nop16
196442at3193	Complete	CcGene_11822	153.0	84	https://v10-1.orthodb.org/?query=196442at3193	uncharacterized protein LOC103721442
196453at3193	Complete	CcGene_11247	160.8	91	https://v10-1.orthodb.org/?query=196453at3193	Heat shock protein DnaJ, cysteine-rich domain superfamily
196776at3193	Complete	CcGene_07621	143.3	96	https://v10-1.orthodb.org/?query=196776at3193	uncharacterized protein LOC103719331
196894at3193	Missing
197017at3193	Missing
197152at3193	Missing
197330at3193	Complete	CcGene_03968	197.4	168	https://v10-1.orthodb.org/?query=197330at3193	RNA-binding domain superfamily
197413at3193	Complete	CcGene_11777	178.1	150	https://v10-1.orthodb.org/?query=197413at3193	P-loop containing nucleoside triphosphate hydrolase
197526at3193	Complete	CcGene_08585	163.8	72	https://v10-1.orthodb.org/?query=197526at3193	Heat shock protein DnaJ, cysteine-rich domain superfamily
197545at3193	Missing
197836at3193	Complete	CcGene_15052	174.1	94	https://v10-1.orthodb.org/?query=197836at3193	Vps72/YL1, C-terminal
198718at3193	Missing
198809at3193	Complete	CcGene_21366	132.3	146	https://v10-1.orthodb.org/?query=198809at3193	SMAD/FHA domain superfamily
198946at3193	Complete	CcGene_00394	241.5	132	https://v10-1.orthodb.org/?query=198946at3193	GATA-type transcription activator, N-terminal
199345at3193	Complete	CcGene_05329	174.4	121	https://v10-1.orthodb.org/?query=199345at3193	Protein of unknown function DUF212
199467at3193	Complete	CcGene_05999	256.5	177	https://v10-1.orthodb.org/?query=199467at3193	Homeobox domain
199845at3193	Missing
199941at3193	Fragmented	CcGene_24680	139.4	87	https://v10-1.orthodb.org/?query=199941at3193	Prefoldin beta-like
200083at3193	Complete	CcGene_05674	247.5	150	https://v10-1.orthodb.org/?query=200083at3193	Armadillo-type fold
200210at3193	Complete	CcGene_31675	229.2	135	https://v10-1.orthodb.org/?query=200210at3193	NAD(P)H-quinone oxidoreductase subunit L
200301at3193	Complete	CcGene_01036	223.9	124	https://v10-1.orthodb.org/?query=200301at3193	Protein maintenance of PSII under high light 1
200869at3193	Duplicated	CcGene_17064	145.2	84	https://v10-1.orthodb.org/?query=200869at3193	Ribosomal protein L35
200869at3193	Duplicated	CcGene_14785	146.0	80	https://v10-1.orthodb.org/?query=200869at3193	Ribosomal protein L35
201012at3193	Missing
201093at3193	Duplicated	CcGene_25410	201.3	91	https://v10-1.orthodb.org/?query=201093at3193	RNA recognition motif domain
201093at3193	Duplicated	CcGene_20169	200.2	90	https://v10-1.orthodb.org/?query=201093at3193	RNA recognition motif domain
201093at3193	Duplicated	CcGene_09845	194.2	89	https://v10-1.orthodb.org/?query=201093at3193	RNA recognition motif domain
201093at3193	Duplicated	CcGene_11327	187.3	89	https://v10-1.orthodb.org/?query=201093at3193	RNA recognition motif domain
201093at3193	Duplicated	CcGene_32207	201.0	88	https://v10-1.orthodb.org/?query=201093at3193	RNA recognition motif domain
201093at3193	Duplicated	CcGene_24431	197.4	87	https://v10-1.orthodb.org/?query=201093at3193	RNA recognition motif domain
201093at3193	Duplicated	CcGene_06418	184.1	85	https://v10-1.orthodb.org/?query=201093at3193	RNA recognition motif domain
201093at3193	Duplicated	CcGene_31375	181.3	84	https://v10-1.orthodb.org/?query=201093at3193	RNA recognition motif domain
201638at3193	Complete	CcGene_01592	159.4	127	https://v10-1.orthodb.org/?query=201638at3193	NADH dehydrogenase 
202147at3193	Missing
202185at3193	Complete	CcGene_31515	158.9	84	https://v10-1.orthodb.org/?query=202185at3193	Zinc finger/BTB domain protein
202482at3193	Complete	CcGene_18417	247.3	137	https://v10-1.orthodb.org/?query=202482at3193	Domain of unknown function DUF3456
202553at3193	Complete	CcGene_25280	129.0	107	https://v10-1.orthodb.org/?query=202553at3193	uncharacterized protein LOC103496274
202565at3193	Complete	CcGene_27853	185.5	107	https://v10-1.orthodb.org/?query=202565at3193	Proteasome assembly chaperone 4
202942at3193	Missing
203343at3193	Missing
203809at3193	Complete	CcGene_30523	212.4	104	https://v10-1.orthodb.org/?query=203809at3193	Peptidyl-prolyl cis-trans isomerase
203933at3193	Complete	CcGene_19247	230.9	168	https://v10-1.orthodb.org/?query=203933at3193	uncharacterized protein LOC101506354
204060at3193	Fragmented	CcGene_00493	98.4	69	https://v10-1.orthodb.org/?query=204060at3193	BLOC-1-related complex subunit 6
204197at3193	Missing
204437at3193	Complete	CcGene_10285	193.7	112	https://v10-1.orthodb.org/?query=204437at3193	Prefoldin subunit 4
204701at3193	Complete	CcGene_13969	203.8	130	https://v10-1.orthodb.org/?query=204701at3193	stress enhanced protein 2, chloroplastic
204800at3193	Complete	CcGene_08596	226.9	154	https://v10-1.orthodb.org/?query=204800at3193	NAD(P)H-quinone oxidoreductase subunit U, chloroplastic
205134at3193	Duplicated	CcGene_04524	153.7	105	https://v10-1.orthodb.org/?query=205134at3193	Protein Iojap/ribosomal silencing factor RsfS
205134at3193	Duplicated	CcGene_10151	153.7	105	https://v10-1.orthodb.org/?query=205134at3193	Protein Iojap/ribosomal silencing factor RsfS
205166at3193	Complete	CcGene_31198	198.0	111	https://v10-1.orthodb.org/?query=205166at3193	uncharacterized protein LOC104590238
205334at3193	Complete	CcGene_15390	167.3	101	https://v10-1.orthodb.org/?query=205334at3193	Uncharacterised domain KxDL
205399at3193	Missing
205878at3193	Missing
205887at3193	Complete	CcGene_31306	122.8	89	https://v10-1.orthodb.org/?query=205887at3193	Protein RDM1, plant
205963at3193	Complete	CcGene_04041	153.5	104	https://v10-1.orthodb.org/?query=205963at3193	uncharacterized protein LOC107770474
206508at3193	Complete	CcGene_19798	175.0	126	https://v10-1.orthodb.org/?query=206508at3193	Spindle and kinetochore-associated protein 2
206707at3193	Complete	CcGene_12833	156.6	90	https://v10-1.orthodb.org/?query=206707at3193	Glutaredoxin-like protein
206860at3193	Complete	CcGene_08879	130.9	84	https://v10-1.orthodb.org/?query=206860at3193	Cytochrome b5-like heme/steroid binding domain
206888at3193	Complete	CcGene_16853	66.4	65	https://v10-1.orthodb.org/?query=206888at3193	RecQ-mediated genome instability protein 2
207344at3193	Complete	CcGene_08198	146.4	98	https://v10-1.orthodb.org/?query=207344at3193	uncharacterized protein LOC103706994
207476at3193	Duplicated	CcGene_08334	177.9	100	https://v10-1.orthodb.org/?query=207476at3193	Rubredoxin-like domain
207476at3193	Duplicated	CcGene_13488	177.9	100	https://v10-1.orthodb.org/?query=207476at3193	Rubredoxin-like domain
207533at3193	Complete	CcGene_19400	232.9	127	https://v10-1.orthodb.org/?query=207533at3193	Domain of unknown function DUF1279
207537at3193	Missing
207739at3193	Fragmented	CcGene_24207	92.2	50	https://v10-1.orthodb.org/?query=207739at3193	Uncharacterized protein At5g40500
207787at3193	Complete	CcGene_11051	111.7	83	https://v10-1.orthodb.org/?query=207787at3193	RNA-binding domain superfamily
208235at3193	Missing
209041at3193	Complete	CcGene_23613	164.6	108	https://v10-1.orthodb.org/?query=209041at3193	EVE domain
210007at3193	Complete	CcGene_15413	143.5	82	https://v10-1.orthodb.org/?query=210007at3193	Heat shock protein DnaJ, cysteine-rich domain superfamily
210177at3193	Complete	CcGene_20118	248.8	147	https://v10-1.orthodb.org/?query=210177at3193	Protein of unknown function DUF1118
210541at3193	Complete	CcGene_30255	169.8	112	https://v10-1.orthodb.org/?query=210541at3193	uncharacterized protein LOC108989298
210672at3193	Complete	CcGene_17114	212.4	126	https://v10-1.orthodb.org/?query=210672at3193	Zinc finger, DNL-type
210791at3193	Fragmented	CcGene_19007	222.4	105	https://v10-1.orthodb.org/?query=210791at3193	DnaJ domain
210833at3193	Complete	CcGene_26891	213.3	139	https://v10-1.orthodb.org/?query=210833at3193	Protein of unknown function DUF1118
211122at3193	Complete	CcGene_27638	166.4	108	https://v10-1.orthodb.org/?query=211122at3193	uncharacterized protein LOC101511657
211137at3193	Complete	CcGene_31075	126.6	65	https://v10-1.orthodb.org/?query=211137at3193	At1g65000
211824at3193	Fragmented	CcGene_14692	143.7	92	https://v10-1.orthodb.org/?query=211824at3193	BSD domain
212287at3193	Complete	CcGene_11749	162.8	99	https://v10-1.orthodb.org/?query=212287at3193	Mitochondrial intermembrane space import and assembly protein 40
212586at3193	Complete	CcGene_25260	159.6	97	https://v10-1.orthodb.org/?query=212586at3193	Domain of unknown function DUF1279
212874at3193	Complete	CcGene_09986	243.1	137	https://v10-1.orthodb.org/?query=212874at3193	uncharacterized protein LOC104597921
212908at3193	Complete	CcGene_33163	150.8	87	https://v10-1.orthodb.org/?query=212908at3193	uncharacterized protein LOC107803270
213464at3193	Missing
213697at3193	Complete	CcGene_30708	120.8	99	https://v10-1.orthodb.org/?query=213697at3193	uncharacterized protein LOC107771965
213743at3193	Missing
214134at3193	Complete	CcGene_15752	129.7	73	https://v10-1.orthodb.org/?query=214134at3193	Uncharacterised protein family UPF0390
214225at3193	Complete	CcGene_15022	213.6	112	https://v10-1.orthodb.org/?query=214225at3193	Thioredoxin domain
214962at3193	Complete	CcGene_29188	139.0	69	https://v10-1.orthodb.org/?query=214962at3193	Protein of unknown function DUF3148
214985at3193	Missing
216147at3193	Complete	CcGene_08878	171.8	109	https://v10-1.orthodb.org/?query=216147at3193	Chromosome transmission fidelity protein 8
216356at3193	Complete	CcGene_30713	122.2	125	https://v10-1.orthodb.org/?query=216356at3193	Coiled-coil protein
216383at3193	Complete	CcGene_16832	113.9	65	https://v10-1.orthodb.org/?query=216383at3193	UPF0426 protein At1g28150, chloroplastic
216839at3193	Complete	CcGene_10381	142.3	83	https://v10-1.orthodb.org/?query=216839at3193	Viral late gene transcription factor 3 , zinc ribbon
216846at3193	Complete	CcGene_09130	91.7	68	https://v10-1.orthodb.org/?query=216846at3193	uncharacterized protein LOC103719676
217135at3193	Fragmented	CcGene_23623	87.6	73	https://v10-1.orthodb.org/?query=217135at3193	CENP-S/Mhf1
217208at3193	Duplicated	CcGene_06240	131.6	66	https://v10-1.orthodb.org/?query=217208at3193	BolA protein
217208at3193	Duplicated	CcGene_01251	130.8	66	https://v10-1.orthodb.org/?query=217208at3193	BolA protein
217398at3193	Complete	CcGene_21596	107.1	76	https://v10-1.orthodb.org/?query=217398at3193	Subtilisin-like protease
217409at3193	Missing
217633at3193	Complete	CcGene_12246	180.3	110	https://v10-1.orthodb.org/?query=217633at3193	uncharacterized protein LOC107839950
218126at3193	Complete	CcGene_29809	143.1	115	https://v10-1.orthodb.org/?query=218126at3193	Sulfate adenylyltransferase subunit
218847at3193	Complete	CcGene_26503	102.0	51	https://v10-1.orthodb.org/?query=218847at3193	uncharacterized protein LOC101497438
218897at3193	Missing
219117at3193	Complete	CcGene_27067	168.4	90	https://v10-1.orthodb.org/?query=219117at3193	Magnesium transporter
219680at3193	Complete	CcGene_09545	101.2	62	https://v10-1.orthodb.org/?query=219680at3193	uncharacterized protein LOC107772768
219764at3193	Missing
220203at3193	Complete	CcGene_16350	93.4	98	https://v10-1.orthodb.org/?query=220203at3193	uncharacterized protein LOC107876111
220518at3193	Complete	CcGene_21817	152.0	89	https://v10-1.orthodb.org/?query=220518at3193	Snapin/Pallidin/Snn1
